Transaction_ID,Partner_ID,Date,App_Used_For_Visit,Report_Upload_Method,Turnaround_Time_Hours
TXN44451,P010,27-03-2025,0,Digital_API,29
TXN37028,P010,26-01-2025,1,Manual_Email,67
TXN25020,P010,20-02-2025,0,Manual_Email,23
TXN36906,P010,29-03-2025,0,Manual_Email,39
TXN76917,P010,16-03-2025,0,Manual_Email,18
TXN34290,P010,15-01-2025,0,Manual_Email,71
TXN79199,P010,04-02-2025,0,Manual_Email,72
TXN54798,P010,20-03-2025,0,Digital_API,26
TXN82586,P010,11-03-2025,0,Manual_Email,20
TXN19575,P010,15-03-2025,1,Manual_Email,18
TXN12595,P010,30-01-2025,0,Digital_API,27
TXN47270,P010,10-03-2025,0,Manual_Email,35
TXN50504,P010,16-02-2025,1,Manual_Email,60
TXN42817,P010,11-01-2025,0,Digital_API,20
TXN96192,P010,17-01-2025,0,Manual_Email,57
TXN94656,P010,01-04-2025,1,Digital_API,17
TXN12513,P010,29-01-2025,0,Manual_Email,47
TXN10488,P010,17-02-2025,0,Manual_Email,50
TXN91804,P010,09-02-2025,0,Manual_Email,41
TXN38516,P010,16-03-2025,0,Manual_Email,56
TXN10897,P010,28-02-2025,0,Digital_API,41
TXN35135,P010,01-04-2025,1,Manual_Email,54
TXN81863,P010,10-01-2025,0,Manual_Email,28
TXN42824,P010,31-01-2025,0,Manual_Email,16
TXN85307,P010,21-02-2025,0,Manual_Email,21
TXN12942,P010,31-01-2025,0,Manual_Email,44
TXN79149,P010,24-01-2025,0,Manual_Email,50
TXN45836,P010,01-02-2025,0,Manual_Email,36
TXN24592,P010,22-02-2025,0,Manual_Email,46
TXN84006,P010,15-01-2025,1,Manual_Email,40
TXN74029,P010,13-03-2025,0,Manual_Email,57
TXN68484,P010,14-01-2025,0,Manual_Email,12
TXN87331,P010,03-01-2025,0,Manual_Email,53
TXN14278,P010,01-02-2025,0,Manual_Email,17
TXN44311,P010,19-02-2025,0,Manual_Email,69
TXN64039,P010,21-02-2025,1,Manual_Email,71
TXN83845,P010,01-02-2025,0,Manual_Email,15
TXN68847,P010,10-03-2025,1,Manual_Email,63
TXN60282,P010,16-03-2025,0,Digital_API,8
TXN95586,P010,27-02-2025,0,Manual_Email,48
TXN48142,P011,03-03-2025,1,Manual_Email,61
TXN75458,P011,28-02-2025,1,Digital_API,20
TXN54385,P011,13-03-2025,1,Manual_Email,45
TXN24836,P011,06-03-2025,0,Manual_Email,33
TXN96171,P011,09-03-2025,1,Digital_API,47
TXN83107,P011,25-03-2025,1,Digital_API,12
TXN70739,P011,21-03-2025,0,Manual_Email,45
TXN13245,P011,16-01-2025,0,Digital_API,21
TXN27273,P011,05-03-2025,1,Digital_API,5
TXN32832,P011,12-03-2025,1,Digital_API,6
TXN30412,P011,16-02-2025,0,Manual_Email,13
TXN84647,P011,13-01-2025,1,Digital_API,40
TXN34538,P011,14-03-2025,1,Digital_API,48
TXN86125,P011,15-03-2025,0,Digital_API,9
TXN87718,P011,03-03-2025,1,Digital_API,34
TXN62166,P011,15-02-2025,0,Digital_API,23
TXN91767,P011,19-03-2025,1,Digital_API,4
TXN65214,P011,28-03-2025,0,Manual_Email,39
TXN18335,P011,25-02-2025,1,Manual_Email,62
TXN40609,P011,22-01-2025,0,Manual_Email,18
TXN25307,P011,03-02-2025,0,Manual_Email,44
TXN53959,P011,09-02-2025,1,Manual_Email,69
TXN19375,P011,01-04-2025,1,Manual_Email,35
TXN50838,P011,28-02-2025,1,Manual_Email,20
TXN90411,P011,11-01-2025,0,Digital_API,35
TXN64185,P011,12-01-2025,0,Digital_API,11
TXN10380,P011,01-03-2025,0,Digital_API,45
TXN86167,P011,23-01-2025,1,Manual_Email,32
TXN22828,P011,17-03-2025,1,Manual_Email,26
TXN88424,P011,18-02-2025,1,Digital_API,45
TXN98248,P011,09-01-2025,1,Manual_Email,66
TXN73774,P011,22-01-2025,1,Digital_API,48
TXN53267,P011,03-03-2025,1,Digital_API,46
TXN58854,P011,17-01-2025,0,Manual_Email,64
TXN61809,P011,23-03-2025,1,Manual_Email,64
TXN23706,P011,30-03-2025,1,Manual_Email,71
TXN69273,P011,06-02-2025,0,Manual_Email,50
TXN85075,P011,19-01-2025,1,Manual_Email,16
TXN98868,P011,08-03-2025,1,Manual_Email,57
TXN12206,P011,27-03-2025,1,Manual_Email,34
TXN93410,P011,19-03-2025,0,Manual_Email,36
TXN32432,P011,15-02-2025,1,Manual_Email,13
TXN76523,P011,03-02-2025,1,Manual_Email,33
TXN71212,P011,30-03-2025,1,Digital_API,11
TXN64666,P011,23-03-2025,1,Digital_API,41
TXN63557,P011,09-02-2025,1,Digital_API,41
TXN85410,P011,07-03-2025,1,Manual_Email,13
TXN22099,P011,02-03-2025,0,Digital_API,4
TXN19598,P011,01-02-2025,1,Digital_API,32
TXN15099,P011,20-02-2025,1,Manual_Email,62
TXN12501,P011,24-03-2025,0,Digital_API,31
TXN43281,P011,14-02-2025,1,Digital_API,31
TXN50868,P011,28-02-2025,0,Manual_Email,12
TXN89458,P011,17-01-2025,1,Digital_API,45
TXN19845,P011,05-01-2025,0,Manual_Email,53
TXN38880,P011,07-03-2025,1,Digital_API,30
TXN54032,P011,05-01-2025,1,Manual_Email,54
TXN23615,P011,25-01-2025,1,Digital_API,13
TXN31003,P011,12-01-2025,0,Digital_API,38
TXN48319,P011,31-03-2025,0,Digital_API,43
TXN68414,P011,14-03-2025,1,Manual_Email,25
TXN77562,P012,06-01-2025,1,Manual_Email,57
TXN33472,P012,05-03-2025,1,Digital_API,36
TXN74592,P012,15-02-2025,0,Digital_API,6
TXN32208,P012,09-01-2025,0,Digital_API,9
TXN98455,P012,17-02-2025,1,Digital_API,24
TXN74472,P012,27-03-2025,1,Manual_Email,61
TXN88439,P012,04-02-2025,0,Digital_API,16
TXN67858,P012,17-03-2025,1,Manual_Email,50
TXN86637,P012,30-01-2025,0,Digital_API,26
TXN27392,P012,10-03-2025,1,Digital_API,36
TXN22180,P012,11-01-2025,0,Digital_API,48
TXN69871,P012,13-03-2025,1,Manual_Email,35
TXN81161,P012,11-01-2025,1,Digital_API,45
TXN80528,P012,23-02-2025,1,Digital_API,7
TXN26199,P012,23-03-2025,1,Digital_API,41
TXN95664,P012,30-01-2025,1,Digital_API,12
TXN96661,P012,01-01-2025,0,Manual_Email,47
TXN36547,P012,16-03-2025,1,Digital_API,41
TXN48910,P012,06-02-2025,1,Digital_API,25
TXN46182,P012,05-03-2025,1,Manual_Email,30
TXN67760,P012,13-03-2025,1,Digital_API,5
TXN98286,P012,12-02-2025,1,Manual_Email,53
TXN78899,P012,06-03-2025,1,Manual_Email,15
TXN98907,P012,16-03-2025,1,Manual_Email,21
TXN98744,P012,19-02-2025,0,Digital_API,8
TXN79396,P012,02-02-2025,1,Digital_API,23
TXN38014,P012,26-02-2025,1,Manual_Email,22
TXN65037,P012,12-02-2025,0,Manual_Email,32
TXN36447,P012,15-03-2025,0,Digital_API,40
TXN62509,P013,23-03-2025,1,Digital_API,17
TXN12488,P013,30-01-2025,1,Digital_API,4
TXN96645,P013,05-01-2025,1,Digital_API,43
TXN14917,P013,20-02-2025,0,Digital_API,32
TXN67829,P013,24-03-2025,0,Manual_Email,61
TXN48468,P013,07-03-2025,0,Digital_API,41
TXN31389,P013,04-01-2025,1,Manual_Email,32
TXN79476,P013,21-03-2025,1,Digital_API,18
TXN17158,P013,12-02-2025,1,Digital_API,24
TXN29022,P013,08-03-2025,1,Digital_API,5
TXN46597,P013,26-02-2025,1,Manual_Email,24
TXN18637,P013,02-01-2025,1,Manual_Email,70
TXN16010,P013,19-02-2025,1,Manual_Email,50
TXN24712,P013,24-03-2025,1,Manual_Email,40
TXN69176,P013,15-03-2025,1,Manual_Email,62
TXN80146,P013,09-01-2025,1,Manual_Email,71
TXN56019,P013,22-03-2025,0,Digital_API,46
TXN87920,P013,20-03-2025,1,Digital_API,28
TXN31360,P013,22-03-2025,1,Manual_Email,62
TXN43209,P013,05-01-2025,1,Digital_API,26
TXN37912,P013,04-01-2025,0,Digital_API,48
TXN80014,P013,06-02-2025,0,Digital_API,24
TXN49768,P013,22-01-2025,1,Digital_API,11
TXN15688,P013,20-03-2025,1,Digital_API,12
TXN25192,P013,05-01-2025,1,Digital_API,18
TXN22051,P013,28-02-2025,1,Manual_Email,21
TXN94439,P013,03-03-2025,1,Digital_API,46
TXN89207,P013,25-03-2025,1,Digital_API,4
TXN60666,P013,04-03-2025,1,Digital_API,46
TXN42230,P013,23-03-2025,1,Digital_API,4
TXN50603,P013,14-01-2025,1,Manual_Email,51
TXN68585,P013,08-02-2025,1,Digital_API,39
TXN24820,P013,13-02-2025,1,Digital_API,43
TXN48227,P013,18-01-2025,0,Digital_API,38
TXN50658,P013,12-01-2025,1,Digital_API,35
TXN17384,P013,11-01-2025,1,Digital_API,43
TXN29725,P013,15-01-2025,1,Digital_API,35
TXN63912,P013,17-03-2025,1,Digital_API,39
TXN55831,P013,12-03-2025,1,Digital_API,41
TXN81436,P013,13-02-2025,1,Manual_Email,50
TXN75444,P013,26-02-2025,1,Manual_Email,12
TXN56813,P013,07-03-2025,1,Digital_API,18
TXN17518,P013,12-02-2025,1,Digital_API,36
TXN37052,P013,21-01-2025,1,Digital_API,23
TXN45517,P013,01-02-2025,1,Manual_Email,30
TXN72400,P013,10-02-2025,1,Digital_API,24
TXN38154,P013,01-02-2025,1,Digital_API,11
TXN93271,P013,01-01-2025,1,Digital_API,46
TXN90262,P013,19-02-2025,0,Manual_Email,15
TXN82740,P013,19-01-2025,1,Digital_API,17
TXN60577,P013,11-01-2025,0,Digital_API,42
TXN47865,P013,07-01-2025,1,Digital_API,28
TXN31668,P013,24-02-2025,1,Digital_API,13
TXN44560,P013,18-03-2025,1,Digital_API,44
TXN75758,P013,16-03-2025,1,Digital_API,11
TXN79006,P013,04-03-2025,1,Digital_API,21
TXN36133,P013,26-03-2025,1,Digital_API,5
TXN28708,P013,21-03-2025,1,Digital_API,47
TXN56941,P013,06-01-2025,0,Manual_Email,22
TXN31931,P013,27-02-2025,1,Digital_API,37
TXN72821,P013,20-01-2025,1,Digital_API,20
TXN45768,P014,22-02-2025,0,Manual_Email,15
TXN67869,P014,22-03-2025,1,Manual_Email,26
TXN13185,P014,05-03-2025,0,Manual_Email,16
TXN61508,P014,27-03-2025,1,Manual_Email,41
TXN18743,P014,14-01-2025,0,Manual_Email,69
TXN26636,P014,01-01-2025,0,Manual_Email,66
TXN55145,P014,26-03-2025,0,Manual_Email,43
TXN42007,P014,26-02-2025,0,Manual_Email,38
TXN54813,P014,06-02-2025,0,Manual_Email,58
TXN85144,P014,15-03-2025,0,Manual_Email,59
TXN85746,P014,21-01-2025,0,Manual_Email,26
TXN75371,P014,06-03-2025,0,Manual_Email,21
TXN24165,P014,10-03-2025,0,Manual_Email,27
TXN22587,P014,23-01-2025,0,Manual_Email,54
TXN80432,P014,02-02-2025,0,Manual_Email,28
TXN77674,P014,13-02-2025,0,Manual_Email,60
TXN67228,P014,07-02-2025,0,Manual_Email,27
TXN58763,P014,26-01-2025,0,Manual_Email,26
TXN26077,P014,08-03-2025,0,Manual_Email,54
TXN35180,P014,15-01-2025,0,Manual_Email,54
TXN95297,P014,20-01-2025,0,Manual_Email,31
TXN28544,P014,06-03-2025,0,Manual_Email,23
TXN84346,P014,07-02-2025,0,Manual_Email,65
TXN74048,P014,15-01-2025,0,Manual_Email,72
TXN37805,P014,17-02-2025,0,Manual_Email,22
TXN18567,P014,31-01-2025,0,Manual_Email,71
TXN74146,P014,01-01-2025,0,Manual_Email,45
TXN70989,P014,19-02-2025,0,Manual_Email,69
TXN36687,P014,20-03-2025,0,Manual_Email,65
TXN65485,P014,25-03-2025,0,Manual_Email,68
TXN31861,P015,11-03-2025,1,Digital_API,15
TXN54593,P015,06-03-2025,0,Manual_Email,65
TXN52824,P015,08-02-2025,0,Manual_Email,21
TXN13687,P015,25-03-2025,0,Digital_API,43
TXN94835,P015,26-02-2025,0,Manual_Email,71
TXN22506,P015,10-03-2025,0,Manual_Email,67
TXN67667,P015,25-03-2025,0,Manual_Email,55
TXN49281,P015,10-01-2025,0,Manual_Email,36
TXN10262,P015,16-03-2025,0,Manual_Email,51
TXN73087,P015,28-02-2025,0,Manual_Email,28
TXN78790,P015,16-01-2025,0,Manual_Email,68
TXN39944,P015,15-03-2025,0,Manual_Email,59
TXN43464,P015,03-01-2025,0,Digital_API,23
TXN94023,P015,19-01-2025,0,Digital_API,12
TXN50604,P015,02-02-2025,0,Manual_Email,65
TXN73027,P015,04-03-2025,0,Manual_Email,56
TXN10315,P015,06-01-2025,0,Manual_Email,40
TXN54596,P015,17-01-2025,0,Manual_Email,67
TXN29753,P015,09-02-2025,0,Manual_Email,39
TXN94163,P015,05-01-2025,1,Manual_Email,72
TXN60869,P015,09-03-2025,0,Manual_Email,54
TXN37639,P015,02-03-2025,1,Manual_Email,37
TXN84254,P015,03-02-2025,0,Manual_Email,54
TXN66779,P015,28-03-2025,0,Manual_Email,69
TXN97516,P015,16-01-2025,0,Manual_Email,17
TXN59622,P015,12-01-2025,0,Digital_API,12
TXN95266,P015,14-02-2025,0,Manual_Email,45
TXN44105,P015,02-03-2025,0,Manual_Email,51
TXN46665,P015,08-03-2025,0,Manual_Email,55
TXN36243,P015,08-02-2025,1,Manual_Email,40
TXN57121,P015,23-01-2025,0,Manual_Email,72
TXN30396,P015,17-01-2025,0,Manual_Email,32
TXN42687,P015,18-01-2025,0,Manual_Email,66
TXN97925,P015,12-01-2025,0,Manual_Email,65
TXN14308,P015,15-02-2025,0,Digital_API,32
TXN49174,P015,04-03-2025,0,Manual_Email,28
TXN74686,P015,23-03-2025,0,Manual_Email,61
TXN75162,P015,18-03-2025,1,Manual_Email,53
TXN25385,P015,13-01-2025,0,Manual_Email,55
TXN34862,P015,20-01-2025,0,Manual_Email,30
TXN25319,P015,12-03-2025,0,Manual_Email,17
TXN78855,P015,02-01-2025,1,Manual_Email,71
TXN72275,P015,26-03-2025,0,Manual_Email,25
TXN37528,P015,23-03-2025,0,Digital_API,40
TXN90860,P015,06-01-2025,0,Manual_Email,34
TXN25274,P015,24-03-2025,0,Digital_API,35
TXN26233,P015,13-03-2025,0,Manual_Email,66
TXN22464,P015,05-01-2025,0,Manual_Email,44
TXN54477,P015,24-01-2025,1,Manual_Email,48
TXN15200,P015,29-03-2025,0,Manual_Email,41
TXN33474,P015,23-02-2025,0,Manual_Email,69
TXN93329,P015,05-01-2025,0,Digital_API,41
TXN69172,P015,28-02-2025,0,Manual_Email,26
TXN36098,P015,08-01-2025,0,Manual_Email,19
TXN84389,P015,31-01-2025,1,Manual_Email,15
TXN87333,P015,02-01-2025,0,Manual_Email,32
TXN65931,P015,20-02-2025,0,Manual_Email,71
TXN84963,P015,13-01-2025,0,Manual_Email,20
TXN38866,P015,03-02-2025,0,Digital_API,10
TXN13900,P015,07-02-2025,0,Digital_API,28
TXN72521,P015,12-02-2025,0,Manual_Email,19
TXN29553,P015,10-03-2025,1,Manual_Email,44
TXN90675,P015,01-03-2025,0,Manual_Email,38
TXN28565,P015,25-02-2025,1,Manual_Email,32
TXN24772,P015,24-03-2025,0,Manual_Email,36
TXN63200,P015,24-02-2025,0,Manual_Email,35
TXN79326,P015,09-02-2025,1,Manual_Email,15
TXN84789,P015,07-03-2025,0,Manual_Email,34
TXN72789,P015,08-01-2025,0,Manual_Email,35
TXN93014,P015,02-02-2025,0,Manual_Email,31
TXN17196,P015,05-03-2025,0,Manual_Email,19
TXN16727,P016,16-03-2025,0,Manual_Email,15
TXN89623,P016,06-03-2025,0,Manual_Email,34
TXN49246,P016,28-03-2025,0,Manual_Email,28
TXN39376,P016,04-01-2025,0,Manual_Email,38
TXN77483,P016,20-02-2025,1,Digital_API,25
TXN92689,P016,02-01-2025,0,Manual_Email,20
TXN10581,P016,27-02-2025,0,Manual_Email,59
TXN37907,P016,07-02-2025,0,Digital_API,42
TXN27115,P016,31-03-2025,0,Digital_API,48
TXN19685,P016,17-03-2025,1,Manual_Email,30
TXN78504,P016,08-01-2025,0,Digital_API,43
TXN66855,P016,23-01-2025,0,Manual_Email,14
TXN85424,P016,16-01-2025,0,Manual_Email,52
TXN45922,P016,08-03-2025,0,Digital_API,45
TXN58946,P016,25-01-2025,0,Digital_API,34
TXN27221,P016,13-02-2025,1,Manual_Email,42
TXN15657,P016,31-01-2025,0,Manual_Email,25
TXN27257,P016,18-01-2025,0,Manual_Email,33
TXN35267,P016,21-01-2025,1,Digital_API,16
TXN13804,P016,25-01-2025,1,Digital_API,41
TXN57537,P016,14-03-2025,0,Manual_Email,47
TXN90604,P016,09-01-2025,1,Manual_Email,66
TXN14874,P016,07-01-2025,0,Manual_Email,57
TXN65367,P016,30-03-2025,1,Digital_API,26
TXN24993,P016,01-02-2025,1,Digital_API,10
TXN23941,P016,22-03-2025,0,Manual_Email,51
TXN79073,P016,06-01-2025,0,Manual_Email,69
TXN61543,P016,29-01-2025,0,Manual_Email,30
TXN12099,P016,15-01-2025,1,Manual_Email,26
TXN44903,P017,26-03-2025,0,Digital_API,44
TXN66452,P017,27-02-2025,1,Manual_Email,53
TXN21531,P017,31-03-2025,0,Manual_Email,30
TXN79720,P017,10-03-2025,0,Manual_Email,45
TXN21968,P017,24-03-2025,1,Digital_API,12
TXN31768,P017,09-03-2025,1,Digital_API,25
TXN58483,P017,24-01-2025,0,Manual_Email,59
TXN77070,P017,08-02-2025,0,Digital_API,42
TXN24998,P017,11-01-2025,0,Digital_API,17
TXN60520,P017,29-03-2025,1,Digital_API,5
TXN56914,P017,20-01-2025,0,Manual_Email,57
TXN94119,P017,08-01-2025,0,Manual_Email,44
TXN92627,P017,29-01-2025,0,Digital_API,30
TXN16013,P017,08-01-2025,1,Manual_Email,72
TXN33797,P017,08-02-2025,0,Manual_Email,13
TXN84591,P017,03-01-2025,1,Manual_Email,42
TXN96829,P017,15-02-2025,0,Digital_API,8
TXN94094,P017,13-02-2025,0,Manual_Email,50
TXN90012,P017,09-03-2025,0,Digital_API,42
TXN48614,P017,05-03-2025,0,Digital_API,26
TXN30273,P017,22-02-2025,0,Manual_Email,32
TXN57973,P017,28-03-2025,0,Manual_Email,72
TXN62514,P017,13-02-2025,0,Manual_Email,54
TXN46446,P017,31-01-2025,1,Manual_Email,22
TXN36777,P017,08-02-2025,1,Manual_Email,20
TXN87211,P017,02-01-2025,0,Manual_Email,71
TXN76569,P017,07-03-2025,0,Manual_Email,37
TXN44894,P017,17-01-2025,1,Manual_Email,12
TXN36632,P017,27-01-2025,0,Digital_API,29
TXN35136,P017,21-02-2025,1,Manual_Email,34
TXN29307,P017,05-01-2025,0,Manual_Email,69
TXN41944,P017,14-01-2025,0,Digital_API,26
TXN13694,P017,09-01-2025,0,Manual_Email,33
TXN11192,P017,11-03-2025,0,Manual_Email,57
TXN44838,P017,12-02-2025,0,Manual_Email,45
TXN32626,P017,19-01-2025,0,Digital_API,16
TXN28244,P017,03-02-2025,0,Manual_Email,51
TXN12686,P017,05-02-2025,0,Digital_API,24
TXN91246,P017,13-03-2025,0,Digital_API,22
TXN40917,P017,20-03-2025,0,Manual_Email,21
TXN66441,P017,26-03-2025,0,Digital_API,38
TXN97972,P017,11-03-2025,0,Manual_Email,66
TXN98241,P017,25-01-2025,0,Manual_Email,35
TXN24869,P017,02-01-2025,0,Manual_Email,34
TXN57987,P017,30-01-2025,1,Digital_API,20
TXN10395,P017,10-03-2025,0,Manual_Email,59
TXN74763,P017,16-01-2025,0,Digital_API,40
TXN70218,P017,11-02-2025,1,Manual_Email,30
TXN73120,P017,22-02-2025,1,Manual_Email,31
TXN73869,P017,28-01-2025,1,Manual_Email,28
TXN39341,P017,16-01-2025,0,Digital_API,34
TXN29777,P017,10-03-2025,0,Digital_API,31
TXN56626,P017,02-01-2025,0,Manual_Email,44
TXN31137,P018,02-01-2025,0,Manual_Email,45
TXN17782,P018,19-02-2025,0,Digital_API,15
TXN59379,P018,09-01-2025,1,Manual_Email,58
TXN61622,P018,19-02-2025,0,Manual_Email,43
TXN60247,P018,22-01-2025,0,Manual_Email,26
TXN66971,P018,01-02-2025,0,Manual_Email,26
TXN66202,P018,19-01-2025,0,Manual_Email,56
TXN50083,P018,26-01-2025,1,Manual_Email,24
TXN75230,P018,27-02-2025,1,Manual_Email,59
TXN16719,P018,03-03-2025,0,Manual_Email,46
TXN37837,P018,13-03-2025,0,Manual_Email,20
TXN89999,P018,06-01-2025,0,Digital_API,30
TXN76111,P018,03-01-2025,1,Digital_API,10
TXN21015,P018,22-01-2025,0,Digital_API,4
TXN46846,P018,02-03-2025,0,Manual_Email,66
TXN62677,P018,13-02-2025,0,Digital_API,10
TXN41253,P018,25-01-2025,0,Manual_Email,56
TXN13252,P018,01-02-2025,0,Manual_Email,34
TXN18365,P018,01-02-2025,1,Digital_API,8
TXN21140,P018,07-03-2025,0,Manual_Email,55
TXN75816,P018,21-01-2025,0,Manual_Email,36
TXN37803,P018,19-02-2025,0,Manual_Email,72
TXN89065,P019,20-03-2025,0,Manual_Email,41
TXN68824,P019,07-03-2025,1,Manual_Email,34
TXN97101,P019,17-02-2025,1,Digital_API,23
TXN62266,P019,20-03-2025,0,Digital_API,14
TXN55327,P019,27-03-2025,1,Digital_API,36
TXN53952,P019,05-03-2025,0,Manual_Email,56
TXN12157,P019,31-03-2025,0,Digital_API,15
TXN67462,P019,16-02-2025,0,Manual_Email,36
TXN41917,P019,09-03-2025,1,Digital_API,18
TXN75642,P019,23-01-2025,1,Manual_Email,67
TXN81727,P019,03-03-2025,0,Manual_Email,56
TXN58696,P019,06-03-2025,1,Manual_Email,22
TXN79594,P019,22-03-2025,0,Manual_Email,68
TXN40009,P019,12-03-2025,0,Digital_API,31
TXN73906,P019,14-01-2025,1,Manual_Email,65
TXN96642,P019,27-02-2025,0,Manual_Email,48
TXN20916,P019,27-02-2025,1,Manual_Email,35
TXN84335,P019,15-01-2025,1,Digital_API,21
TXN87451,P019,24-03-2025,0,Manual_Email,41
TXN27359,P019,29-03-2025,1,Digital_API,22
TXN45350,P019,07-02-2025,1,Digital_API,35
TXN69755,P019,27-02-2025,0,Manual_Email,49
TXN86935,P019,18-01-2025,1,Manual_Email,35
TXN24645,P019,17-03-2025,0,Manual_Email,58
TXN15665,P019,31-03-2025,1,Manual_Email,69
TXN69497,P019,16-01-2025,1,Digital_API,33
TXN10392,P019,01-03-2025,1,Manual_Email,20
TXN93446,P019,17-01-2025,1,Digital_API,22
TXN59354,P019,15-02-2025,1,Manual_Email,61
TXN93247,P019,24-03-2025,0,Digital_API,30
TXN35446,P019,16-03-2025,0,Manual_Email,40
TXN56618,P019,04-01-2025,0,Digital_API,6
TXN38774,P019,19-02-2025,0,Manual_Email,44
TXN10887,P019,30-03-2025,0,Digital_API,44
TXN25619,P019,17-01-2025,0,Manual_Email,63
TXN80089,P019,10-03-2025,0,Digital_API,40
TXN41831,P019,01-04-2025,1,Manual_Email,26
TXN99474,P019,03-01-2025,0,Digital_API,14
TXN38784,P019,31-01-2025,0,Digital_API,43
TXN60484,P019,05-01-2025,0,Manual_Email,69
TXN95854,P019,13-03-2025,0,Manual_Email,36
TXN66010,P019,30-03-2025,1,Manual_Email,62
TXN50086,P019,16-03-2025,1,Manual_Email,27
TXN20162,P019,19-03-2025,0,Manual_Email,32
TXN46270,P019,24-03-2025,1,Manual_Email,43
TXN39299,P019,03-01-2025,1,Digital_API,22
TXN99288,P019,10-01-2025,0,Manual_Email,17
TXN62413,P019,10-03-2025,0,Digital_API,48
TXN86155,P019,02-01-2025,1,Manual_Email,19
TXN29241,P019,19-01-2025,0,Digital_API,9
TXN17351,P019,20-03-2025,0,Manual_Email,29
TXN90130,P019,15-01-2025,0,Manual_Email,31
TXN63580,P019,19-02-2025,0,Manual_Email,65
TXN60100,P019,10-02-2025,0,Digital_API,26
TXN95679,P019,14-03-2025,0,Manual_Email,30
TXN90639,P019,23-02-2025,0,Digital_API,7
TXN73544,P019,30-03-2025,0,Manual_Email,21
TXN23179,P019,15-01-2025,1,Digital_API,4
TXN38218,P019,16-02-2025,0,Digital_API,6
TXN23951,P019,09-03-2025,0,Manual_Email,31
TXN67997,P020,29-03-2025,1,Digital_API,38
TXN95248,P020,09-01-2025,1,Digital_API,44
TXN54342,P020,31-01-2025,1,Digital_API,21
TXN35890,P020,07-02-2025,1,Digital_API,41
TXN80719,P020,08-02-2025,1,Digital_API,24
TXN12171,P020,11-02-2025,0,Digital_API,44
TXN16806,P020,25-02-2025,1,Digital_API,43
TXN64745,P020,28-01-2025,1,Digital_API,41
TXN16757,P020,13-01-2025,1,Digital_API,22
TXN18259,P020,06-01-2025,1,Digital_API,32
TXN81895,P020,02-03-2025,0,Digital_API,4
TXN37207,P020,16-02-2025,1,Digital_API,45
TXN88634,P020,22-02-2025,1,Digital_API,8
TXN70726,P020,05-01-2025,1,Digital_API,30
TXN59283,P020,27-01-2025,1,Digital_API,47
TXN24513,P020,02-01-2025,1,Digital_API,13
TXN24483,P020,29-01-2025,1,Digital_API,13
TXN27773,P020,24-02-2025,1,Digital_API,21
TXN26507,P020,13-03-2025,1,Digital_API,17
TXN70325,P020,16-02-2025,0,Digital_API,30
TXN49287,P021,27-03-2025,1,Digital_API,38
TXN77229,P021,11-01-2025,1,Digital_API,5
TXN56842,P021,25-03-2025,1,Digital_API,43
TXN10072,P021,13-01-2025,1,Digital_API,32
TXN17062,P021,04-03-2025,1,Digital_API,27
TXN87376,P021,25-02-2025,1,Digital_API,39
TXN84942,P021,03-01-2025,1,Digital_API,24
TXN11592,P021,18-02-2025,1,Digital_API,37
TXN84647,P021,03-03-2025,1,Digital_API,26
TXN17447,P021,27-03-2025,1,Digital_API,4
TXN92143,P021,16-01-2025,1,Digital_API,35
TXN66111,P021,31-01-2025,1,Digital_API,24
TXN61159,P021,17-03-2025,0,Digital_API,23
TXN77194,P021,15-01-2025,1,Digital_API,11
TXN70984,P021,30-01-2025,1,Digital_API,20
TXN38535,P021,24-03-2025,1,Digital_API,35
TXN22987,P021,06-02-2025,1,Digital_API,13
TXN21979,P021,13-01-2025,1,Digital_API,17
TXN60997,P021,20-01-2025,1,Digital_API,35
TXN72178,P021,14-03-2025,1,Digital_API,46
TXN53208,P021,29-01-2025,0,Digital_API,23
TXN82464,P021,21-03-2025,1,Digital_API,30
TXN11954,P021,24-02-2025,1,Digital_API,32
TXN39100,P021,19-01-2025,0,Digital_API,24
TXN72635,P021,27-03-2025,1,Digital_API,16
TXN37362,P021,12-01-2025,1,Digital_API,8
TXN57259,P021,09-03-2025,1,Digital_API,48
TXN31043,P021,04-02-2025,1,Digital_API,19
TXN33553,P021,30-03-2025,1,Digital_API,38
TXN60068,P021,19-01-2025,1,Digital_API,31
TXN61101,P021,17-03-2025,1,Digital_API,16
TXN38262,P021,09-01-2025,1,Digital_API,41
TXN98063,P021,03-02-2025,1,Digital_API,8
TXN15559,P021,01-03-2025,1,Digital_API,40
